2019-04-28 21:00:31,875 Future/Task exception was never retrieved
2019-05-08 01:14:39,416 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-08 01:14:40,303 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-08 01:14:41,335 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-08 01:14:43,397 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:42:27,001 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:42:27,900 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:42:29,989 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:42:31,850 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:42:33,854 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:42:35,891 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:43:38,701 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:43:40,693 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:43:42,495 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:43:47,469 Future/Task exception was never retrieved
EOFError
2019-05-24 01:56:56,879 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:56:58,883 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:57:00,938 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 01:57:03,017 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:04:03,711 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:04:05,723 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:04:07,777 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:04:09,852 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:04:11,666 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:04:13,675 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:14:00,085 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:14:02,038 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:14:04,079 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:14:06,157 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:27:43,564 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:27:45,143 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:27:45,373 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:27:47,496 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:45:32,990 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:45:34,239 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:45:36,299 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:45:37,969 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:45:39,987 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:45:40,530 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:46:31,485 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:46:33,308 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:46:35,399 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:46:37,182 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:54:10,981 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:54:12,979 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:54:14,998 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:54:16,821 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:54:18,850 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:54:20,900 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:57:40,769 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:58:06,618 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:58:32,304 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:58:57,230 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:59:12,015 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 02:59:50,666 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:02:41,210 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:03:36,392 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:04:16,279 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:04:47,239 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:04:48,540 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:05:17,199 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:05:48,772 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:10:15,648 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:14:28,924 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:15:04,484 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:15:39,069 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:16:10,136 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:25:52,460 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:36:42,236 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:40:06,325 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:45:32,515 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:46:06,661 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-24 03:46:38,536 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-05-26 21:00:18,628 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:00:19,575 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:00:21,614 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:00:23,438 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:00:25,494 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:00:54,831 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:00:56,803 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:00:58,855 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:01:00,713 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:01:02,750 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:01:04,881 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:07:21,181 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:07:22,099 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:07:23,127 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:07:23,986 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:07:34,044 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-05-26 21:07:34,976 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-06-11 01:52:52,852 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-06-11 01:52:53,766 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-06-11 01:52:54,823 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-06-11 01:52:55,903 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-06-11 01:53:01,254 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-06-11 01:53:02,257 Alert : arpspoofing detected [attacker ip/mac : /00:50:56:c0:00:08] [victim (Physical laptop connected to Taylor's laptop) ip/mac : 192.168.5.1/08-D4-0C-EF-F3-49]
2019-06-11 01:55:02,490 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-06-11 01:56:19,097 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-06-11 01:56:20,839 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-06-11 01:56:22,880 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-06-11 01:56:39,514 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-06-11 01:56:45,964 Alert : arpspoofing detected [attacker ip/mac : /00:0c:29:5c:9e:c8] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
2019-06-11 01:57:29,835 Alert : arpspoofing detected [attacker ip/mac : /08:d4:0c:ef:f3:49] [victim (hotspot physical laptop) ip/mac : 172.20.10.3/08-D4-0C-EF-F3-49]
